sample	genome	taxonomy	coverage	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note
M1_2x	ecoli	-	1.703476546	0.6252225192	0.759671786	0.7591750722	3.221206549	1.687601171	0.6778810506	41589	0.9963562736	0.03135654858	1.626143466	1.749058877	16	16	1	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0	fixed	3848703.117	v_shape,v_shape_segmented	544	True		-	
