instance	medium	srr	cov	arm	log2ptr	est_cov	growth_rate
20260912	M17	SRR11558970	10	B	0.811140458	8.610164443	0.7440
20260912	M17	SRR11558970	10	E	0.7727175348	8.082045592	0.7440
20260912	M17	SRR11558970	10	C_default	0.6718	7.2000	0.7440
20260912	M17	SRR11558970	10	C_relaxed	0.6718	7.2000	0.7440
20260912	M13	SRR11558973	10	A	1.00294877	8.191406042	0.8612
20260912	M13	SRR11558973	10	B	1.022448963	8.191406042	0.8612
20260912	M13	SRR11558973	10	E	0.9953278976	7.663135946	0.8612
20260912	M13	SRR11558973	10	C_default	0.9185	7.2661	0.8612
20260912	M13	SRR11558973	10	C_relaxed	0.9185	7.2661	0.8612
20260912	M12	SRR11558976	10	A	1.271407291	8.232461545	1.0220
20260912	M12	SRR11558976	10	B	1.332283478	8.232461545	1.0220
20260912	M12	SRR11558976	10	E	1.276388645	7.64318777	1.0220
20260912	M12	SRR11558976	10	C_default	1.1563	6.7538	1.0220
20260912	M12	SRR11558976	10	C_relaxed	1.1563	6.7538	1.0220
20260912	M1	SRR11558977	10	A	1.805573432	8.154658401	1.7207
20260912	M1	SRR11558977	10	B	1.817656372	8.154658401	1.7207
20260912	M1	SRR11558977	10	E	1.795525278	7.46572809	1.7207
20260912	M1	SRR11558977	10	C_default	1.7327	6.7151	1.7207
20260912	M1	SRR11558977	10	C_relaxed	1.7327	6.7151	1.7207
20260912	M10	SRR11558980	10	A	1.194963296	8.10503175	1.1500
20260912	M10	SRR11558980	10	B	1.162206963	8.10503175	1.1500
20260912	M10	SRR11558980	10	E	1.164444688	7.463454642	1.1500
20260912	M10	SRR11558980	10	C_default	1.0414	7.1699	1.1500
20260912	M10	SRR11558980	10	C_relaxed	1.0414	7.1699	1.1500
20260912	M4	SRR11558983	10	A	1.507568296	8.630487322	1.3718
20260912	M4	SRR11558983	10	B	1.541904935	8.630487322	1.3718
20260912	M4	SRR11558983	10	E	1.552994697	7.883979427	1.3718
20260912	M4	SRR11558983	10	C_default	1.3898	6.6543	1.3718
20260912	M4	SRR11558983	10	C_relaxed	1.3898	6.6543	1.3718
