auroc	auprc	balanced_accuracy	macro_f1	arm	repeat	n_features
0.9002770083102493	0.890546039065355	0.8421052631578947	0.8416666666666667	A_published	0	970
0.9418282548476453	0.9494113959427699	0.868421052631579	0.8683298683298684	A_published	1	970
0.9335180055401662	0.9456900531728591	0.8421052631578947	0.8416666666666667	A_published	2	970
0.9238227146814405	0.9298828011920726	0.8421052631578947	0.8416666666666667	A_published	3	970
0.9252077562326869	0.9326239903538327	0.8421052631578947	0.8416666666666667	A_published	4	970
0.9362880886426592	0.9462706473786804	0.868421052631579	0.8683298683298684	A_published	5	970
0.925207756232687	0.9331238096962389	0.8157894736842105	0.8156618156618156	A_published	6	970
0.9473684210526316	0.956963466064092	0.868421052631579	0.8683298683298684	A_published	7	970
0.9168975069252078	0.9303614576198056	0.8157894736842105	0.8156618156618156	A_published	8	970
0.9473684210526316	0.9585366926087144	0.8421052631578947	0.8416666666666667	A_published	9	970
0.922437673130194	0.9232355011237199	0.8421052631578947	0.8416666666666667	A_published	10	970
0.9307479224376731	0.9430599080159165	0.8421052631578947	0.8416666666666667	A_published	11	970
0.9349030470914128	0.9415824563127804	0.8421052631578947	0.8416666666666667	A_published	12	970
0.9349030470914128	0.9437371652541928	0.7894736842105263	0.788888888888889	A_published	13	970
0.9279778393351801	0.9411038843171804	0.8421052631578947	0.8416666666666667	A_published	14	970
0.9307479224376731	0.9410763953125896	0.8421052631578947	0.8416666666666667	A_published	15	970
0.9335180055401662	0.9438979392926761	0.8157894736842105	0.8156618156618156	A_published	16	970
0.9293628808864267	0.9315745305153809	0.8421052631578947	0.8421052631578947	A_published	17	970
0.9418282548476454	0.951339024844083	0.8421052631578947	0.8416666666666667	A_published	18	970
0.9224376731301939	0.9341025012363682	0.7894736842105263	0.7894736842105263	A_published	19	970
