auroc	auprc	balanced_accuracy	macro_f1	arm	repeat	n_features
0.6411255411255411	0.6526153793799779	0.65	0.6504504504504505	B_sk2bgrow	89	690
0.6471861471861472	0.6678590776239309	0.6534632034632034	0.6513623188405797	C_abundance_plus_sk2bgrow	89	2153
0.6956709956709957	0.7138306529874766	0.6387445887445887	0.6325757575757576	A_species_abundance	90	1601
0.6584415584415584	0.6888646977685032	0.6647186147186148	0.6662226662226662	B_sk2bgrow	90	690
0.679004329004329	0.7067116649229198	0.6443722943722944	0.6423963133640553	C_abundance_plus_sk2bgrow	90	2153
0.6722943722943723	0.6880226282140461	0.6597402597402597	0.6555397727272727	A_species_abundance	91	1601
0.6497835497835498	0.6671803656250493	0.6170995670995671	0.615645873429186	B_sk2bgrow	91	690
0.6636363636363636	0.6778219388172716	0.6387445887445887	0.6325757575757576	C_abundance_plus_sk2bgrow	91	2153
0.6774891774891775	0.6789296270912543	0.6296536796536796	0.6238100834410625	A_species_abundance	92	1601
0.61991341991342	0.6339478112343921	0.6045454545454545	0.6049532195927352	B_sk2bgrow	92	690
0.6478354978354979	0.6600013820824073	0.6233766233766234	0.6200460829493087	C_abundance_plus_sk2bgrow	92	2153
0.6480519480519482	0.6642244328392177	0.6205627705627705	0.6150793650793651	A_species_abundance	93	1601
0.6707792207792209	0.6807912544015927	0.6437229437229437	0.6446886446886446	B_sk2bgrow	93	690
0.6651515151515152	0.6802296975165196	0.6625541125541126	0.6603641456582633	C_abundance_plus_sk2bgrow	93	2153
0.6649350649350648	0.6590600871018651	0.6597402597402597	0.6555397727272727	A_species_abundance	94	1601
0.6402597402597402	0.6489799205577216	0.6261904761904762	0.6245446265938069	B_sk2bgrow	94	690
0.6508658008658009	0.6654842482505989	0.6387445887445887	0.6325757575757576	C_abundance_plus_sk2bgrow	94	2153
0.6941558441558442	0.697617604967065	0.6506493506493506	0.6466094723234223	A_species_abundance	95	1601
0.6266233766233766	0.6568784723029315	0.6233766233766234	0.6200460829493087	B_sk2bgrow	95	690
0.6493506493506493	0.6666931241184274	0.6296536796536796	0.6238100834410625	C_abundance_plus_sk2bgrow	95	2153
0.6757575757575758	0.6942942500392183	0.6597402597402597	0.6555397727272727	A_species_abundance	96	1601
0.6443722943722944	0.6769777789601722	0.6590909090909092	0.6595720593229932	B_sk2bgrow	96	690
0.6471861471861472	0.6766404995591947	0.6506493506493506	0.6466094723234223	C_abundance_plus_sk2bgrow	96	2153
0.6606060606060606	0.6671319889687396	0.6506493506493506	0.6466094723234223	A_species_abundance	97	1601
0.6006493506493507	0.645099189231005	0.6108225108225108	0.6106155218554862	B_sk2bgrow	97	690
0.6432900432900432	0.6743756235600785	0.6296536796536796	0.6238100834410625	C_abundance_plus_sk2bgrow	97	2153
0.6844155844155844	0.7047102315533399	0.6415584415584416	0.6377217553688141	A_species_abundance	98	1601
0.6435064935064936	0.6857532202099406	0.6227272727272728	0.6231546231546231	B_sk2bgrow	98	690
0.667965367965368	0.694727519681048	0.6625541125541126	0.6603641456582633	C_abundance_plus_sk2bgrow	98	2153
0.6820346320346319	0.6929826992238735	0.6296536796536796	0.6238100834410625	A_species_abundance	99	1601
0.6506493506493506	0.6786243978281649	0.6800865800865801	0.6815351522698969	B_sk2bgrow	99	690
0.6634199134199135	0.6872637561323849	0.6506493506493506	0.6466094723234223	C_abundance_plus_sk2bgrow	99	2153
