auroc	auprc	balanced_accuracy	macro_f1	arm	repeat	n_features
0.6744588744588744	0.6833705687613596	0.6268398268398268	0.6182468694096601	A_plus_MIP	9	1605
0.524891774891775	0.4760645782953291	0.5233766233766234	0.5231071779744346	MIP_only	9	4
0.6406926406926408	0.6783927752707525	0.6688311688311688	0.6645199761478832	A_abundance	10	1601
0.6415584415584414	0.6740440209997108	0.6597402597402597	0.6555397727272727	A_plus_MIP	10	1605
0.5071428571428571	0.48967734558608456	0.5205627705627706	0.5195376995046781	MIP_only	10	4
0.6636363636363637	0.7000177276335011	0.6625541125541126	0.6603641456582633	A_abundance	11	1601
0.65	0.686442015754414	0.6534632034632034	0.6513623188405797	A_plus_MIP	11	1605
0.5807359307359308	0.5293465879852822	0.5590909090909091	0.5590909090909091	MIP_only	11	4
0.6861471861471862	0.693102336867686	0.6387445887445887	0.6325757575757576	A_abundance	12	1601
0.6634199134199135	0.6828668592744827	0.6387445887445887	0.6325757575757576	A_plus_MIP	12	1605
0.5471861471861472	0.5009873466263127	0.5352813852813852	0.5352787456445993	MIP_only	12	4
0.6779220779220779	0.6824930372229542	0.6415584415584416	0.6377217553688141	A_abundance	13	1601
0.6714285714285715	0.6836704075350466	0.6387445887445887	0.6325757575757576	A_plus_MIP	13	1605
0.5616883116883117	0.5220472782993869	0.5625541125541126	0.5622454595487066	MIP_only	13	4
0.685064935064935	0.6954319403125986	0.6534632034632034	0.6513623188405797	A_abundance	14	1601
0.666017316017316	0.6876974553321585	0.6415584415584416	0.6377217553688141	A_plus_MIP	14	1605
0.582900432900433	0.4970241341692321	0.5744588744588744	0.5745614035087719	MIP_only	14	4
0.6279220779220779	0.6620293137703815	0.6205627705627705	0.6150793650793651	A_abundance	15	1601
0.620995670995671	0.6549572955885398	0.6268398268398268	0.6182468694096601	A_plus_MIP	15	1605
0.5313852813852813	0.4653941743782677	0.5261904761904762	0.5262129599478997	MIP_only	15	4
0.6666666666666666	0.6896287977133138	0.6324675324675324	0.6288695652173912	A_abundance	16	1601
0.6564935064935066	0.6852349137108935	0.6296536796536796	0.6238100834410625	A_plus_MIP	16	1605
0.5201298701298701	0.487969752244382	0.5261904761904762	0.5262129599478997	MIP_only	16	4
0.7010822510822511	0.7117118460307678	0.6506493506493506	0.6466094723234223	A_abundance	17	1601
0.6935064935064935	0.7088294751795018	0.6296536796536796	0.6238100834410625	A_plus_MIP	17	1605
0.5523809523809524	0.520421668446448	0.5443722943722944	0.5443024145089042	MIP_only	17	4
0.6588744588744588	0.6883110331519764	0.6296536796536796	0.6238100834410625	A_abundance	18	1601
0.6597402597402597	0.6873791904086475	0.6387445887445887	0.6325757575757576	A_plus_MIP	18	1605
0.5941558441558442	0.5201984117895752	0.6045454545454545	0.6049532195927352	MIP_only	18	4
0.6746753246753247	0.6958679562854397	0.6415584415584416	0.6377217553688141	A_abundance	19	1601
0.6616883116883119	0.6898530550837402	0.6268398268398268	0.6182468694096601	A_plus_MIP	19	1605
0.49242424242424243	0.45552550640083134	0.47857142857142854	0.47682993946064944	MIP_only	19	4
