MEC.139	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.139/noGC_glm/output.tsv
MST.169	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.169/noGC_glm/output.tsv
MST.101	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.101/noGC_glm/output.tsv
MST.151	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.151/noGC_glm/output.tsv
MEC.156	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.156/noGC_glm/output.tsv
MEC.31	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.31/noGC_glm/output.tsv
MEC.101	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.101/noGC_glm/output.tsv
MST.158	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.158/noGC_glm/output.tsv
MST.143	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.143/noGC_glm/output.tsv
MEC.154	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.154/noGC_glm/output.tsv
MST.53	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.53/noGC_glm/output.tsv
MST.126	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.126/noGC_glm/output.tsv
MEC.123	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.123/noGC_glm/output.tsv
MEC.143	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.143/noGC_glm/output.tsv
MST.100	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.100/noGC_glm/output.tsv
MST.162	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.162/noGC_glm/output.tsv
MST.123	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.123/noGC_glm/output.tsv
MEC.151	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.151/noGC_glm/output.tsv
MEC.19	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.19/noGC_glm/output.tsv
MST.130	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.130/noGC_glm/output.tsv
MST.27	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.27/noGC_glm/output.tsv
MEC.100	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.100/noGC_glm/output.tsv
MST.136	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.136/noGC_glm/output.tsv
MEC.38	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.38/noGC_glm/output.tsv
MEC.27	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.27/noGC_glm/output.tsv
MST.146	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MST.146/noGC_glm/output.tsv
MEC.168	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.168/noGC_glm/output.tsv
MEC.72	complete	/lustre1/g/aos_shihuang/sk2bgrow-hpc/bench/public_2brad/per_sample_sp/CRA019236/MEC.72/noGC_glm/output.tsv
