genome	std_log2ptr	n	mag	mean_cov	qc_rate_current	qc_any	cov_q
GCA_041389345.1_ASM4138934v1_genomic	0.24206313872490876	9	GCA_041389345.1_ASM4138934v1_genomic	11.587881057222223	0.4444444444444444	True	Q4
GCA_041390685.1_ASM4139068v1_genomic	0.09427738263217965	9	GCA_041390685.1_ASM4139068v1_genomic	2.5629860440000005	0.3333333333333333	True	Q1
GCA_041391085.1_ASM4139108v1_genomic	0.0807545862883195	9	GCA_041391085.1_ASM4139108v1_genomic	7.987688274888888	0.5555555555555556	True	Q3
GCA_041394985.1_ASM4139498v1_genomic	0.10402233552253626	9	GCA_041394985.1_ASM4139498v1_genomic	4.725065740777778	0.1111111111111111	True	Q2
GCA_041395025.1_ASM4139502v1_genomic	0.32959999908745863	9	GCA_041395025.1_ASM4139502v1_genomic	2.758233517333333	0.2222222222222222	True	Q1
GCA_041395725.1_ASM4139572v1_genomic	0.19241353152090718	9	GCA_041395725.1_ASM4139572v1_genomic	7.279361582777777	0.4444444444444444	True	Q3
GCA_041396325.1_ASM4139632v1_genomic	0.3658141019320329	9	GCA_041396325.1_ASM4139632v1_genomic	8.657460637555555	0.5555555555555556	True	Q4
GCA_041402165.1_ASM4140216v1_genomic	0.4212351797136439	9	GCA_041402165.1_ASM4140216v1_genomic	3.7957073709999998	0.2222222222222222	True	Q2
